Workspace assembled successfully.
[2026-09-13 11:39:30 UTC] [backend] Execution started for submission 954a231a3d23
[2026-09-13 11:39:30 UTC] [backend] Requirement category: web
[2026-09-13 11:39:30 UTC] [backend] Workspace assembled at /var/lib/arcbench/executor-workspaces/c05bdf4129e16ebbaa9c7dc0483c4a27/954a231a3d23/generation-1/workspace
[2026-09-13 11:39:31 UTC] [backend] Meter baseline captured for access key whitelist-scholar-liyao-ef8d2b087aa0
[2026-09-13 11:39:31 UTC] [backend] Connecting to Docker daemon
[2026-09-13 11:39:31 UTC] [backend] Docker daemon ping succeeded
[2026-09-13 11:39:31 UTC] [backend] Ensuring runner image is available: regt3h8hc.arc-bench.com/arcbench-runner:latest
[2026-09-13 11:39:31 UTC] [docker-build] Using existing runner image: regt3h8hc.arc-bench.com/arcbench-runner:latest
[2026-09-13 11:39:31 UTC] [backend] Container created: name=arcbench-954a231a3d23-g1, id=6478b0ae3bfb45b0ada33044812aa71cd5e0186491262a52c3cd813ef817424f
[2026-09-13 11:39:31 UTC] [backend] Container start requested
[2026-09-13 11:39:31 UTC] [backend] Waiting for container to exit without timeout
[2026-09-13 11:39:31] [runner] Runner started with spec: {'agent_source': 'upload', 'runtime': 'python', 'submission_dir': '/workspace/submission', 'template_dir': '/workspace/template', 'project_dir': '/workspace/template', 'tests_dir': '/workspace/tests', 'arc_dir': '.arc', 'requirement_dir': 'requirements', 'output_dir': '/workspace/template', 'runner_events_path': '.arc/runner-events.jsonl', 'traceability_dir': '.arc/traceability', 'task': {'category': 'web', 'requirement_id': 'ticket-booking--ticket-booking', 'test_runner': 'playwright'}}
[2026-09-13 11:39:31] [runner] Source mirror configuration: apt_mirror=https://mirrors.aliyun.com/ubuntu (baked into runner image), npm_config=container npm config, pip_index_url=https://pypi.tuna.tsinghua.edu.cn/simple, pip_trusted_host=pypi.tuna.tsinghua.edu.cn, pip_extra_index_url=https://pypi.org/simple
[2026-09-13 11:39:31] [runner] Initializing traceability store at /workspace/template/.arc/traceability
[2026-09-13 11:39:32] [runner] Applying pip mirror configuration: PIP_INDEX_URL=https://pypi.tuna.tsinghua.edu.cn/simple, PIP_TRUSTED_HOST=pypi.tuna.tsinghua.edu.cn, PIP_EXTRA_INDEX_URL=https://pypi.org/simple, PIP_CACHE_DIR=/tmp/arcbench/pip-cache
[2026-09-13 11:39:32] [runner] Starting pip install attempt 1/3 with cache_dir=/tmp/arcbench/pip-cache
[2026-09-13 11:39:32] [runner] Executing agent-pip-install: python3 -m pip install --retries 10 --timeout 120 --resume-retries 8 --prefer-binary -r requirements.txt
[2026-09-13 11:39:32] [runner] agent-pip-install.stdout | Looking in indexes: https://pypi.tuna.tsinghua.edu.cn/simple, https://pypi.org/simple
[2026-09-13 11:45:07] [runner] generation-agent.stderr | Swap:              0           0           0
[2026-09-13 11:45:07] [runner] generation-agent.stderr | [postflight] workspace tree:
[2026-09-13 11:45:07] [runner] generation-agent.stdout | [postflight] workspace tree:
[2026-09-13 11:45:07] [runner] generation-agent.stdout | template/
[2026-09-13 11:45:07] [runner] generation-agent.stderr | template/
[2026-09-13 11:45:07] [runner] generation-agent.stderr |   .gitignore
[2026-09-13 11:45:07] [runner] generation-agent.stdout |   .gitignore
[2026-09-13 11:45:07] [runner] generation-agent.stderr |   .octos-workspace.toml
[2026-09-13 11:45:07] [runner] generation-agent.stdout |   .octos-workspace.toml
[2026-09-13 11:45:07] [runner] generation-agent.stdout |   backend/
[2026-09-13 11:45:07] [runner] generation-agent.stderr |   backend/
[2026-09-13 11:45:07] [runner] generation-agent.stdout |     package.json
[2026-09-13 11:45:07] [runner] generation-agent.stderr |     package.json
[2026-09-13 11:45:07] [runner] generation-agent.stdout |     server.js
[2026-09-13 11:45:07] [runner] generation-agent.stderr |     server.js
[2026-09-13 11:45:07] [runner] generation-agent.stdout |     data/
[2026-09-13 11:45:07] [runner] generation-agent.stderr |     data/
[2026-09-13 11:45:07] [runner] generation-agent.stdout |   .octos/
[2026-09-13 11:45:07] [runner] generation-agent.stderr |   .octos/
[2026-09-13 11:45:07] [runner] generation-agent.stdout |     active-profile
[2026-09-13 11:45:07] [runner] generation-agent.stderr |     active-profile
[2026-09-13 11:45:07] [runner] generation-agent.stderr |     arc-83-9857092/
[2026-09-13 11:45:07] [runner] generation-agent.stdout |     arc-83-9857092/
[2026-09-13 11:45:07] [runner] generation-agent.stderr |       .gitignore
[2026-09-13 11:45:07] [runner] generation-agent.stdout |       .gitignore
[2026-09-13 11:45:07] [runner] generation-agent.stdout |     arc-83-9582152/
[2026-09-13 11:45:07] [runner] generation-agent.stderr |     arc-83-9582152/
[2026-09-13 11:45:07] [runner] generation-agent.stdout |       .gitignore
[2026-09-13 11:45:07] [runner] generation-agent.stderr |       .gitignore
[2026-09-13 11:45:07] [runner] generation-agent.stdout |     arc-83-9791277/
[2026-09-13 11:45:07] [runner] generation-agent.stderr |     arc-83-9791277/
[2026-09-13 11:45:07] [runner] generation-agent.stdout |       .gitignore
[2026-09-13 11:45:07] [runner] generation-agent.stderr |       .gitignore
[2026-09-13 11:45:07] [runner] generation-agent.stdout |   requirements/
[2026-09-13 11:45:07] [runner] generation-agent.stderr |   requirements/
[2026-09-13 11:45:07] [runner] generation-agent.stdout |     prerequisites.md
[2026-09-13 11:45:07] [runner] generation-agent.stderr |     prerequisites.md
[2026-09-13 11:45:07] [runner] generation-agent.stdout |     requirements.md
[2026-09-13 11:45:07] [runner] generation-agent.stderr |     requirements.md
[2026-09-13 11:45:07] [runner] generation-agent.stdout |     requirements.yaml
[2026-09-13 11:45:07] [runner] generation-agent.stderr |     requirements.yaml
[2026-09-13 11:45:07] [runner] generation-agent.stdout |     reference/
[2026-09-13 11:45:07] [runner] generation-agent.stderr |     reference/
[2026-09-13 11:45:07] [runner] generation-agent.stdout |       booking-page.png
[2026-09-13 11:45:07] [runner] generation-agent.stderr |       booking-page.png
[2026-09-13 11:45:07] [runner] generation-agent.stdout |       homepage.png
[2026-09-13 11:45:07] [runner] generation-agent.stderr |       homepage.png
[2026-09-13 11:45:07] [runner] generation-agent.stdout |       login.png
[2026-09-13 11:45:07] [runner] generation-agent.stderr |       login.png
[2026-09-13 11:45:07] [runner] generation-agent.stdout |       register.png
[2026-09-13 11:45:07] [runner] generation-agent.stderr |       register.png
[2026-09-13 11:45:07] [runner] generation-agent.stdout |       search-form.png
[2026-09-13 11:45:07] [runner] generation-agent.stderr |       search-form.png
[2026-09-13 11:45:07] [runner] generation-agent.stdout |       search-results.png
[2026-09-13 11:45:07] [runner] generation-agent.stderr |       search-results.png
[2026-09-13 11:45:07] [runner] generation-agent.stdout |     assets/
[2026-09-13 11:45:07] [runner] generation-agent.stderr |     assets/
[2026-09-13 11:45:07] [runner] generation-agent.stdout |   frontend/
[2026-09-13 11:45:07] [runner] generation-agent.stderr |   frontend/
[2026-09-13 11:45:07] [runner] generation-agent.stdout |     build.js
[2026-09-13 11:45:07] [runner] generation-agent.stderr |     build.js
[2026-09-13 11:45:07] [runner] generation-agent.stdout |     package.json
[2026-09-13 11:45:07] [runner] generation-agent.stderr |     package.json
[2026-09-13 11:45:07] [runner] generation-agent.stdout |     src/
[2026-09-13 11:45:07] [runner] generation-agent.stderr |     src/
[2026-09-13 11:45:07] [runner] generation-agent.stdout |       index.html
[2026-09-13 11:45:07] [runner] generation-agent.stderr |       index.html
[2026-09-13 11:45:07] [runner] generation-agent.stderr |       login.html
[2026-09-13 11:45:07] [runner] generation-agent.stdout |       login.html
[2026-09-13 11:45:07] [runner] generation-agent.stderr |       register.html
[2026-09-13 11:45:07] [runner] generation-agent.stdout |       register.html
[2026-09-13 11:45:07] [runner] generation-agent.stderr |       styles.css
[2026-09-13 11:45:07] [runner] generation-agent.stdout |       styles.css
[2026-09-13 11:45:07] [runner] generation-agent.stderr |   .arc/
[2026-09-13 11:45:07] [runner] generation-agent.stdout |   .arc/
[2026-09-13 11:45:07] [runner] generation-agent.stderr |     llm-usage.jsonl
[2026-09-13 11:45:07] [runner] generation-agent.stdout |     llm-usage.jsonl
[2026-09-13 11:45:07] [runner] generation-agent.stderr |     octos-events.jsonl
[2026-09-13 11:45:07] [runner] generation-agent.stdout |     octos-events.jsonl
[2026-09-13 11:45:07] [runner] generation-agent.stderr |     preflight.json
[2026-09-13 11:45:07] [runner] generation-agent.stdout |     preflight.json
[2026-09-13 11:45:07] [runner] generation-agent.stderr |     runner-events.jsonl
[2026-09-13 11:45:07] [runner] generation-agent.stderr |     runner-image.json
[2026-09-13 11:45:07] [runner] generation-agent.stdout |     runner-events.jsonl
[2026-09-13 11:45:07] [runner] generation-agent.stderr |     stdout.log
[2026-09-13 11:45:07] [runner] generation-agent.stdout |     runner-image.json
[2026-09-13 11:45:07] [runner] generation-agent.stdout |     stdout.log
[2026-09-13 11:45:07] [runner] generation-agent.stderr |     traceability-seed.json
[2026-09-13 11:45:07] [runner] generation-agent.stdout |     traceability-seed.json
[2026-09-13 11:45:07] [runner] generation-agent.stderr |     traceability/
[2026-09-13 11:45:07] [runner] generation-agent.stdout |     traceability/
[2026-09-13 11:45:07] [runner] generation-agent.stderr |       call_edges.json
[2026-09-13 11:45:07] [runner] generation-agent.stdout |       call_edges.json
[2026-09-13 11:45:07] [runner] generation-agent.stderr |       interfaces.json
[2026-09-13 11:45:07] [runner] generation-agent.stdout |       interfaces.json
[2026-09-13 11:45:07] [runner] generation-agent.stderr |       node_contracts.json
[2026-09-13 11:45:07] [runner] generation-agent.stdout |       node_contracts.json
[2026-09-13 11:45:07] [runner] generation-agent.stderr |       node_states.json
[2026-09-13 11:45:07] [runner] generation-agent.stderr |       requirements.json
[2026-09-13 11:45:07] [runner] generation-agent.stdout |       node_states.json
[2026-09-13 11:45:07] [runner] generation-agent.stderr |       scenarios.json
[2026-09-13 11:45:07] [runner] generation-agent.stdout |       requirements.json
[2026-09-13 11:45:07] [runner] generation-agent.stderr |       tests.json
[2026-09-13 11:45:07] [runner] generation-agent.stdout |       scenarios.json
[2026-09-13 11:45:07] [runner] generation-agent.stderr |   skill-output/
[2026-09-13 11:45:07] [runner] generation-agent.stdout |       tests.json
[2026-09-13 11:45:07] [runner] generation-agent.stderr | [postflight] frontend/ and backend/ present at workspace root
[2026-09-13 11:45:07] [runner] generation-agent.stdout |   skill-output/
[2026-09-13 11:45:07] [runner] generation-agent.stdout | [postflight] frontend/ and backend/ present at workspace root
[2026-09-13 11:45:07] [runner] generation-agent.stderr | [postflight] port 3000 already free
[2026-09-13 11:45:07] [runner] generation-agent.stdout | [postflight] port 3000 already free
[2026-09-13 11:45:07] [runner] generation-agent exit code: 0
[2026-09-13 11:45:07] [runner] Using container npm configuration for frontend: NPM_CONFIG_REGISTRY=<unset>, NPM_CONFIG_REPLACE_REGISTRY_HOST=npmjs
[2026-09-13 11:45:07] [runner] Waiting for npm dependency lock for frontend: /tmp/arcbench/npm-install-locks/14b378ee63d07874ae9577b83f4934ba13ebbfd34964b723eee75427eab036ff.lock
[2026-09-13 11:45:07] [runner] Acquired npm dependency lock for frontend
[2026-09-13 11:45:07] [runner] Executing frontend-npm-install: npm install --include=optional --no-audit --no-fund
[2026-09-13 11:45:07] [runner] frontend-npm-install.stdout | 
[2026-09-13 11:45:07] [runner] frontend-npm-install.stdout | up to date in 132ms
[2026-09-13 11:45:07] [runner] frontend-npm-install exit code: 0
[2026-09-13 11:45:07] [runner] Released npm dependency lock for frontend
[2026-09-13 11:45:07] [runner] Executing frontend-npm-build: npm run build
[2026-09-13 11:45:07] [runner] frontend-npm-build.stdout | 
[2026-09-13 11:45:07] [runner] frontend-npm-build.stdout | > frontend@1.0.0 build
[2026-09-13 11:45:07] [runner] frontend-npm-build.stdout | > node build.js
[2026-09-13 11:45:07] [runner] frontend-npm-build.stdout | 
[2026-09-13 11:45:07] [runner] frontend-npm-build.stdout | build complete: frontend/dist filled
[2026-09-13 11:45:07] [runner] frontend-npm-build exit code: 0
[2026-09-13 11:45:07] [runner] Using container npm configuration for backend: NPM_CONFIG_REGISTRY=<unset>, NPM_CONFIG_REPLACE_REGISTRY_HOST=npmjs
[2026-09-13 11:45:07] [runner] Waiting for npm dependency lock for backend: /tmp/arcbench/npm-install-locks/ee95a96c476e21387f9f2731593556768f5d45565b485a7a1de76582a75b5435.lock
[2026-09-13 11:45:07] [runner] Acquired npm dependency lock for backend
[2026-09-13 11:45:07] [runner] Executing backend-npm-install: npm install --include=optional --no-audit --no-fund
[2026-09-13 11:45:07] [runner] backend-npm-install.stdout | 
[2026-09-13 11:45:07] [runner] backend-npm-install.stdout | up to date in 128ms
[2026-09-13 11:45:07] [runner] backend-npm-install exit code: 0
[2026-09-13 11:45:07] [runner] Released npm dependency lock for backend
[2026-09-13 11:45:07] [runner] Starting background process template-app: npm run start
[2026-09-13 11:45:07] [runner] Waiting for template application server at http://127.0.0.1:3000 with timeout=120s
[2026-09-13 11:45:07] [runner] template-app.stdout | 
[2026-09-13 11:45:07] [runner] template-app.stdout | > backend@1.0.0 start
[2026-09-13 11:45:07] [runner] template-app.stdout | > node server.js
[2026-09-13 11:45:07] [runner] template-app.stdout | 
[2026-09-13 11:45:07] [runner] template-app.stdout | ticket backend listening on 3000
[2026-09-13 11:45:07] [runner] template-app.stdout | ticket backend listening on 3301
[2026-09-13 11:45:08] [runner] template application server became ready with status=200
[2026-09-13 11:45:08] [runner] Counting Playwright tests before execution
[2026-09-13 11:45:09] [runner] playwright-list.stdout | Listing tests:
[2026-09-13 11:45:09] [runner] playwright-list.stdout |   REQ-1.1-user-registration.spec.ts:48:1 › REQ-1.1: successfully register a new account and remain signed in
[2026-09-13 11:45:09] [runner] playwright-list.stdout |   REQ-1.1-user-registration.spec.ts:77:1 › REQ-1.1: reject a duplicate username without creating a signed-in session
[2026-09-13 11:45:09] [runner] playwright-list.stdout |   REQ-1.1-user-registration.spec.ts:89:1 › REQ-1.1: reject duplicate email with a different username
[2026-09-13 11:45:09] [runner] playwright-list.stdout |   REQ-1.1-user-registration.spec.ts:101:1 › REQ-1.1: reject mismatched passwords without creating a signed-in session
[2026-09-13 11:45:09] [runner] playwright-list.stdout |   REQ-1.1-user-registration.spec.ts:109:1 › REQ-1.1: reject missing required registration values before creating a session
[2026-09-13 11:45:09] [runner] playwright-list.stdout |   REQ-1.1-user-registration.spec.ts:125:1 › REQ-1.1: reject malformed username, email, or password without signing in
[2026-09-13 11:45:09] [runner] playwright-list.stdout |   REQ-1.2-user-login.spec.ts:13:1 › REQ-1.2: sign in with a valid username and password
[2026-09-13 11:45:09] [runner] playwright-list.stdout |   REQ-1.2-user-login.spec.ts:25:1 › REQ-1.2: sign in with a case-insensitive email and password
[2026-09-13 11:45:09] [runner] playwright-list.stdout |   REQ-1.2-user-login.spec.ts:35:1 › REQ-1.2: reject wrong password and incomplete credentials with the same generic error
[2026-09-13 11:45:09] [runner] playwright-list.stdout |   REQ-1.2-user-login.spec.ts:57:1 › REQ-1.2: reject an unknown account and stay logged out
[2026-09-13 11:45:09] [runner] playwright-list.stdout | Total: 10 tests in 2 files
[2026-09-13 11:45:09] [runner] Starting Playwright test process: npx playwright test --workers=4
[2026-09-13 11:45:10] [runner] playwright-test.stdout | 
[2026-09-13 11:45:10] [runner] playwright-test.stdout | Running 10 tests using 2 workers
[2026-09-13 11:45:10] [runner] playwright-test.stdout | 
[2026-09-13 11:45:10] [runner] playwright-test.stdout | [1A[2K[1/10] REQ-1.1-user-registration.spec.ts:48:1 › REQ-1.1: successfully register a new account and remain signed in
[2026-09-13 11:45:10] [runner] playwright-test.stdout | [1A[2K[2/10] REQ-1.2-user-login.spec.ts:13:1 › REQ-1.2: sign in with a valid username and password
[2026-09-13 11:45:12] [runner] playwright-test.stdout | [1A[2K[3/10] REQ-1.2-user-login.spec.ts:25:1 › REQ-1.2: sign in with a case-insensitive email and password
[2026-09-13 11:45:13] [runner] playwright-test.stdout | [1A[2K[4/10] REQ-1.2-user-login.spec.ts:35:1 › REQ-1.2: reject wrong password and incomplete credentials with the same generic error
[2026-09-13 11:45:13] [runner] playwright-test.stdout | [1A[2K[5/10] REQ-1.2-user-login.spec.ts:57:1 › REQ-1.2: reject an unknown account and stay logged out
[2026-09-13 11:45:20] [runner] playwright-test.stdout | [1A[2K  1) REQ-1.1-user-registration.spec.ts:48:1 › REQ-1.1: successfully register a new account and remain signed in
[2026-09-13 11:45:20] [runner] playwright-test.stdout | 
[2026-09-13 11:45:20] [runner] playwright-test.stdout |     [31mTest timeout of 10000ms exceeded.[39m
[2026-09-13 11:45:20] [runner] playwright-test.stdout | 
[2026-09-13 11:45:20] [runner] playwright-test.stdout |     Error: locator.check: Test timeout of 10000ms exceeded.
[2026-09-13 11:45:20] [runner] playwright-test.stdout |     Call log:
[2026-09-13 11:45:20] [runner] playwright-test.stdout |     [2m  - waiting for getByRole('checkbox', { name: /服务条款|隐私政策|terms of service|privacy policy/i })[22m
[2026-09-13 11:45:20] [runner] playwright-test.stdout |     [2m    - locator resolved to <input id="terms" type="checkbox"/>[22m
[2026-09-13 11:45:20] [runner] playwright-test.stdout |     [2m  - attempting click action[22m
[2026-09-13 11:45:20] [runner] playwright-test.stdout |     [2m    - waiting for element to be visible, enabled and stable[22m
[2026-09-13 11:45:20] [runner] playwright-test.stdout | 
[2026-09-13 11:45:20] [runner] playwright-test.stdout | 
[2026-09-13 11:45:20] [runner] playwright-test.stdout |        at support/e2e.ts:126
[2026-09-13 11:45:20] [runner] playwright-test.stdout | 
[2026-09-13 11:45:20] [runner] playwright-test.stdout |       124 |   await fillLabeledValue(page, /国家\/地区代码|country\/region code/i, account.countryCode);
[2026-09-13 11:45:20] [runner] playwright-test.stdout |       125 |   await fillLabeledValue(page, /手机号|mobile number/i, account.mobileNumber);
[2026-09-13 11:45:20] [runner] playwright-test.stdout |     > 126 |   await page.getByRole('checkbox', { name: /服务条款|隐私政策|terms of service|privacy policy/i }).check();
[2026-09-13 11:45:20] [runner] playwright-test.stdout |           |                                                                                            ^
[2026-09-13 11:45:20] [runner] playwright-test.stdout |       127 | }
[2026-09-13 11:45:20] [runner] playwright-test.stdout |       128 |
[2026-09-13 11:45:20] [runner] playwright-test.stdout |       129 | export async function signIn(page: Page, usernameOrEmail: string, password: string): Promise<void> {
[2026-09-13 11:45:20] [runner] playwright-test.stdout |         at fillRegistrationFields (/workspace/tests/support/e2e.ts:126:92)
[2026-09-13 11:45:20] [runner] playwright-test.stdout |         at registerAccount (/workspace/tests/support/e2e.ts:111:3)
[2026-09-13 11:45:20] [runner] playwright-test.stdout |         at /workspace/tests/REQ-1.1-user-registration.spec.ts:71:3
[2026-09-13 11:45:20] [runner] playwright-test.stdout | 
[2026-09-13 11:45:20] [runner] playwright-test.stdout | 
[2026-09-13 11:45:20] [runner] playwright-test.stdout | [1A[2K[6/10] REQ-1.1-user-registration.spec.ts:77:1 › REQ-1.1: reject a duplicate username without creating a signed-in session
[2026-09-13 11:45:21] [runner] playwright-test.stdout | [1A[2K[7/10] REQ-1.1-user-registration.spec.ts:89:1 › REQ-1.1: reject duplicate email with a different username
[2026-09-13 11:45:22] [runner] playwright-test.stdout | [1A[2K[8/10] REQ-1.1-user-registration.spec.ts:101:1 › REQ-1.1: reject mismatched passwords without creating a signed-in session
[2026-09-13 11:45:22] [runner] playwright-test.stdout | [1A[2K[9/10] REQ-1.1-user-registration.spec.ts:109:1 › REQ-1.1: reject missing required registration values before creating a session
[2026-09-13 11:45:23] [runner] playwright-test.stdout | [1A[2K[10/10] REQ-1.1-user-registration.spec.ts:125:1 › REQ-1.1: reject malformed username, email, or password without signing in
[2026-09-13 11:45:24] [runner] playwright-test.stdout | [1A[2K  1 failed
[2026-09-13 11:45:24] [runner] playwright-test.stdout |     REQ-1.1-user-registration.spec.ts:48:1 › REQ-1.1: successfully register a new account and remain signed in
[2026-09-13 11:45:24] [runner] playwright-test.stdout |   9 passed (14.5s)
[2026-09-13 11:45:25] [runner] Stopping process template application server
[2026-09-13 11:45:29 UTC] [backend] Container exited with result={'StatusCode': 1}
[2026-09-13 11:45:29 UTC] [backend] Collected container logs: stdout_bytes=0, stderr_bytes=0
[2026-09-13 11:45:29 UTC] [backend] Parsed Playwright report at /var/lib/arcbench/executor-workspaces/c05bdf4129e16ebbaa9c7dc0483c4a27/954a231a3d23/generation-1/workspace/template/.arc/playwright-report.json: {'passed': 9, 'failed': 1, 'score': 90.0, 'test_pass_rate': 90.0, 'feature_implemented_count': 1, 'feature_total_count': 2, 'feature_implementation_rate': 50.0, 'tests': [{'name': 'REQ-1.1: successfully register a new account and remain signed in', 'status': 'timedOut', 'passed': False, 'duration_ms': 10011, 'error': '\x1b[31mTest timeout of 10000ms exceeded.\x1b[39m', 'file': 'REQ-1.1-user-registration.spec.ts', 'req_id': None, 'scenario_id': None}, {'name': 'REQ-1.1: reject a duplicate username without creating a signed-in session', 'status': 'passed', 'passed': True, 'duration_ms': 763, 'error': None, 'file': 'REQ-1.1-user-registration.spec.ts', 'req_id': None, 'scenario_id': None}, {'name': 'REQ-1.1: reject duplicate email with a different username', 'status': 'passed', 'passed': True, 'duration_ms': 688, 'error': None, 'file': 'REQ-1.1-user-registration.spec.ts', 'req_id': None, 'scenario_id': None}, {'name': 'REQ-1.1: reject mismatched passwords without creating a signed-in session', 'status': 'passed', 'passed': True, 'duration_ms': 345, 'error': None, 'file': 'REQ-1.1-user-registration.spec.ts', 'req_id': None, 'scenario_id': None}, {'name': 'REQ-1.1: reject missing required registration values before creating a session', 'status': 'passed', 'passed': True, 'duration_ms': 656, 'error': None, 'file': 'REQ-1.1-user-registration.spec.ts', 'req_id': None, 'scenario_id': None}, {'name': 'REQ-1.1: reject malformed username, email, or password without signing in', 'status': 'passed', 'passed': True, 'duration_ms': 910, 'error': None, 'file': 'REQ-1.1-user-registration.spec.ts', 'req_id': None, 'scenario_id': None}, {'name': 'REQ-1.2: sign in with a valid username and password', 'status': 'passed', 'passed': True, 'duration_ms': 1976, 'error': None, 'file': 'REQ-1.2-user-login.spec.ts', 'req_id': None, 'scenario_id': None}, {'name': 'REQ-1.2: sign in with a case-insensitive email and password', 'status': 'passed', 'passed': True, 'duration_ms': 550, 'error': None, 'file': 'REQ-1.2-user-login.spec.ts', 'req_id': None, 'scenario_id': None}, {'name': 'REQ-1.2: reject wrong password and incomplete credentials with the same generic error', 'status': 'passed', 'passed': True, 'duration_ms': 779, 'error': None, 'file': 'REQ-1.2-user-login.spec.ts', 'req_id': None, 'scenario_id': None}, {'name': 'REQ-1.2: reject an unknown account and stay logged out', 'status': 'passed', 'passed': True, 'duration_ms': 812, 'error': None, 'file': 'REQ-1.2-user-login.spec.ts', 'req_id': None, 'scenario_id': None}]}
[2026-09-13 11:45:30 UTC] [backend] Meter usage captured: tokens=473145, cost=0.666757 CNY
[2026-09-13 11:45:30 UTC] [backend] Submission finalized with status=FAILED, score=90.0
[2026-09-13 11:45:30 UTC] [backend] Removing container arcbench-954a231a3d23-g1
[2026-09-13 11:45:30 UTC] [backend] Container removed
