Workspace assembled successfully.
[2026-09-13 13:11:59 UTC] [backend] Execution started for submission 709788da672e
[2026-09-13 13:11:59 UTC] [backend] Requirement category: web
[2026-09-13 13:11:59 UTC] [backend] Workspace assembled at /var/lib/arcbench/executor-workspaces/c05bdf4129e16ebbaa9c7dc0483c4a27/709788da672e/generation-1/workspace
[2026-09-13 13:12:00 UTC] [backend] Meter baseline captured for access key whitelist-scholar-liyao-ef8d2b087aa0
[2026-09-13 13:12:00 UTC] [backend] Connecting to Docker daemon
[2026-09-13 13:12:00 UTC] [backend] Docker daemon ping succeeded
[2026-09-13 13:12:00 UTC] [backend] Ensuring runner image is available: regt3h8hc.arc-bench.com/arcbench-runner:latest
[2026-09-13 13:12:00 UTC] [docker-build] Using existing runner image: regt3h8hc.arc-bench.com/arcbench-runner:latest
[2026-09-13 13:12:00 UTC] [backend] Container created: name=arcbench-709788da672e-g1, id=2b597012b0bdb1f3a449b738c62a2e270aaaceee2cc90279780f7e293033146f
[2026-09-13 13:12:01 UTC] [backend] Container start requested
[2026-09-13 13:12:01 UTC] [backend] Waiting for container to exit without timeout
[2026-09-13 13:12:01] [runner] Runner started with spec: {'agent_source': 'upload', 'runtime': 'python', 'submission_dir': '/workspace/submission', 'template_dir': '/workspace/template', 'project_dir': '/workspace/template', 'tests_dir': '/workspace/tests', 'arc_dir': '.arc', 'requirement_dir': 'requirements', 'output_dir': '/workspace/template', 'runner_events_path': '.arc/runner-events.jsonl', 'traceability_dir': '.arc/traceability', 'task': {'category': 'web', 'requirement_id': 'ticket-booking--ticket-booking', 'test_runner': 'playwright'}}
[2026-09-13 13:12:01] [runner] Source mirror configuration: apt_mirror=https://mirrors.aliyun.com/ubuntu (baked into runner image), npm_config=container npm config, pip_index_url=https://pypi.tuna.tsinghua.edu.cn/simple, pip_trusted_host=pypi.tuna.tsinghua.edu.cn, pip_extra_index_url=https://pypi.org/simple
[2026-09-13 13:12:01] [runner] Initializing traceability store at /workspace/template/.arc/traceability
[2026-09-13 13:12:01] [runner] Applying pip mirror configuration: PIP_INDEX_URL=https://pypi.tuna.tsinghua.edu.cn/simple, PIP_TRUSTED_HOST=pypi.tuna.tsinghua.edu.cn, PIP_EXTRA_INDEX_URL=https://pypi.org/simple, PIP_CACHE_DIR=/tmp/arcbench/pip-cache
[2026-09-13 13:12:01] [runner] Starting pip install attempt 1/3 with cache_dir=/tmp/arcbench/pip-cache
[2026-09-13 13:12:01] [runner] Executing agent-pip-install: python3 -m pip install --retries 10 --timeout 120 --resume-retries 8 --prefer-binary -r requirements.txt
[2026-09-13 13:12:01] [runner] agent-pip-install.stdout | Looking in indexes: https://pypi.tuna.tsinghua.edu.cn/simple, https://pypi.org/simple
[2026-09-13 13:17:54] [runner] generation-agent.stderr |       search-results.png
[2026-09-13 13:17:54] [runner] generation-agent.stdout |   frontend/
[2026-09-13 13:17:54] [runner] generation-agent.stdout |     build.js
[2026-09-13 13:17:54] [runner] generation-agent.stderr |     assets/
[2026-09-13 13:17:54] [runner] generation-agent.stdout |     index.html
[2026-09-13 13:17:54] [runner] generation-agent.stderr |   frontend/
[2026-09-13 13:17:54] [runner] generation-agent.stdout |     package.json
[2026-09-13 13:17:54] [runner] generation-agent.stderr |     build.js
[2026-09-13 13:17:54] [runner] generation-agent.stdout |     register.html
[2026-09-13 13:17:54] [runner] generation-agent.stderr |     index.html
[2026-09-13 13:17:54] [runner] generation-agent.stdout |   .arc/
[2026-09-13 13:17:54] [runner] generation-agent.stderr |     package.json
[2026-09-13 13:17:54] [runner] generation-agent.stdout |     llm-usage.jsonl
[2026-09-13 13:17:54] [runner] generation-agent.stderr |     register.html
[2026-09-13 13:17:54] [runner] generation-agent.stdout |     octos-events.jsonl
[2026-09-13 13:17:54] [runner] generation-agent.stderr |   .arc/
[2026-09-13 13:17:54] [runner] generation-agent.stderr |     llm-usage.jsonl
[2026-09-13 13:17:54] [runner] generation-agent.stdout |     preflight.json
[2026-09-13 13:17:54] [runner] generation-agent.stderr |     octos-events.jsonl
[2026-09-13 13:17:54] [runner] generation-agent.stdout |     runner-events.jsonl
[2026-09-13 13:17:54] [runner] generation-agent.stderr |     preflight.json
[2026-09-13 13:17:54] [runner] generation-agent.stdout |     runner-image.json
[2026-09-13 13:17:54] [runner] generation-agent.stderr |     runner-events.jsonl
[2026-09-13 13:17:54] [runner] generation-agent.stdout |     stdout.log
[2026-09-13 13:17:54] [runner] generation-agent.stdout |     traceability-seed.json
[2026-09-13 13:17:54] [runner] generation-agent.stderr |     runner-image.json
[2026-09-13 13:17:54] [runner] generation-agent.stdout |     traceability/
[2026-09-13 13:17:54] [runner] generation-agent.stdout |       call_edges.json
[2026-09-13 13:17:54] [runner] generation-agent.stderr |     stdout.log
[2026-09-13 13:17:54] [runner] generation-agent.stdout |       interfaces.json
[2026-09-13 13:17:54] [runner] generation-agent.stderr |     traceability-seed.json
[2026-09-13 13:17:54] [runner] generation-agent.stdout |       node_contracts.json
[2026-09-13 13:17:54] [runner] generation-agent.stdout |       node_states.json
[2026-09-13 13:17:54] [runner] generation-agent.stderr |     traceability/
[2026-09-13 13:17:54] [runner] generation-agent.stderr |       call_edges.json
[2026-09-13 13:17:54] [runner] generation-agent.stdout |       requirements.json
[2026-09-13 13:17:54] [runner] generation-agent.stderr |       interfaces.json
[2026-09-13 13:17:54] [runner] generation-agent.stdout |       scenarios.json
[2026-09-13 13:17:54] [runner] generation-agent.stderr |       node_contracts.json
[2026-09-13 13:17:54] [runner] generation-agent.stdout |       tests.json
[2026-09-13 13:17:54] [runner] generation-agent.stdout |   skill-output/
[2026-09-13 13:17:54] [runner] generation-agent.stderr |       node_states.json
[2026-09-13 13:17:54] [runner] generation-agent.stderr |       requirements.json
[2026-09-13 13:17:54] [runner] generation-agent.stderr |       scenarios.json
[2026-09-13 13:17:54] [runner] generation-agent.stdout | [postflight] frontend/ and backend/ present at workspace root
[2026-09-13 13:17:54] [runner] generation-agent.stderr |       tests.json
[2026-09-13 13:17:54] [runner] generation-agent.stderr |   skill-output/
[2026-09-13 13:17:54] [runner] generation-agent.stderr | [postflight] frontend/ and backend/ present at workspace root
[2026-09-13 13:17:54] [runner] generation-agent.stdout | [postflight] port 3000 already free
[2026-09-13 13:17:54] [runner] generation-agent.stderr | [postflight] port 3000 already free
[2026-09-13 13:17:54] [runner] generation-agent exit code: 0
[2026-09-13 13:17:54] [runner] Using container npm configuration for frontend: NPM_CONFIG_REGISTRY=<unset>, NPM_CONFIG_REPLACE_REGISTRY_HOST=npmjs
[2026-09-13 13:17:54] [runner] Waiting for npm dependency lock for frontend: /tmp/arcbench/npm-install-locks/14b378ee63d07874ae9577b83f4934ba13ebbfd34964b723eee75427eab036ff.lock
[2026-09-13 13:17:54] [runner] Acquired npm dependency lock for frontend
[2026-09-13 13:17:54] [runner] Executing frontend-npm-install: npm install --include=optional --no-audit --no-fund
[2026-09-13 13:17:54] [runner] frontend-npm-install.stdout | 
[2026-09-13 13:17:54] [runner] frontend-npm-install.stdout | up to date in 134ms
[2026-09-13 13:17:54] [runner] frontend-npm-install exit code: 0
[2026-09-13 13:17:54] [runner] Released npm dependency lock for frontend
[2026-09-13 13:17:54] [runner] Executing frontend-npm-build: npm run build
[2026-09-13 13:17:54] [runner] frontend-npm-build.stdout | 
[2026-09-13 13:17:54] [runner] frontend-npm-build.stdout | > ticket-frontend@1.0.0 build
[2026-09-13 13:17:54] [runner] frontend-npm-build.stdout | > node build.js
[2026-09-13 13:17:54] [runner] frontend-npm-build.stdout | 
[2026-09-13 13:17:54] [runner] frontend-npm-build.stdout | built index.html
[2026-09-13 13:17:54] [runner] frontend-npm-build.stdout | built register.html
[2026-09-13 13:17:54] [runner] frontend-npm-build.stdout | built login.html
[2026-09-13 13:17:54] [runner] frontend-npm-build.stdout | frontend build complete
[2026-09-13 13:17:54] [runner] frontend-npm-build exit code: 0
[2026-09-13 13:17:54] [runner] Using container npm configuration for backend: NPM_CONFIG_REGISTRY=<unset>, NPM_CONFIG_REPLACE_REGISTRY_HOST=npmjs
[2026-09-13 13:17:54] [runner] Waiting for npm dependency lock for backend: /tmp/arcbench/npm-install-locks/ee95a96c476e21387f9f2731593556768f5d45565b485a7a1de76582a75b5435.lock
[2026-09-13 13:17:54] [runner] Acquired npm dependency lock for backend
[2026-09-13 13:17:54] [runner] Executing backend-npm-install: npm install --include=optional --no-audit --no-fund
[2026-09-13 13:17:54] [runner] backend-npm-install.stdout | 
[2026-09-13 13:17:54] [runner] backend-npm-install.stdout | up to date in 129ms
[2026-09-13 13:17:54] [runner] backend-npm-install exit code: 0
[2026-09-13 13:17:54] [runner] Released npm dependency lock for backend
[2026-09-13 13:17:54] [runner] Starting background process template-app: npm run start
[2026-09-13 13:17:54] [runner] Waiting for template application server at http://127.0.0.1:3000 with timeout=120s
[2026-09-13 13:17:54] [runner] template-app.stdout | 
[2026-09-13 13:17:54] [runner] template-app.stdout | > ticket-backend@1.0.0 start
[2026-09-13 13:17:54] [runner] template-app.stdout | > node server.js
[2026-09-13 13:17:54] [runner] template-app.stdout | 
[2026-09-13 13:17:55] [runner] template-app.stdout | server listening on 3000
[2026-09-13 13:17:55] [runner] template-app.stdout | server listening on 3301
[2026-09-13 13:17:55] [runner] template application server became ready with status=200
[2026-09-13 13:17:55] [runner] Counting Playwright tests before execution
[2026-09-13 13:17:56] [runner] playwright-list.stdout | Listing tests:
[2026-09-13 13:17:56] [runner] playwright-list.stdout |   REQ-1.1-user-registration.spec.ts:48:1 › REQ-1.1: successfully register a new account and remain signed in
[2026-09-13 13:17:56] [runner] playwright-list.stdout |   REQ-1.1-user-registration.spec.ts:77:1 › REQ-1.1: reject a duplicate username without creating a signed-in session
[2026-09-13 13:17:56] [runner] playwright-list.stdout |   REQ-1.1-user-registration.spec.ts:89:1 › REQ-1.1: reject duplicate email with a different username
[2026-09-13 13:17:56] [runner] playwright-list.stdout |   REQ-1.1-user-registration.spec.ts:101:1 › REQ-1.1: reject mismatched passwords without creating a signed-in session
[2026-09-13 13:17:56] [runner] playwright-list.stdout |   REQ-1.1-user-registration.spec.ts:109:1 › REQ-1.1: reject missing required registration values before creating a session
[2026-09-13 13:17:56] [runner] playwright-list.stdout |   REQ-1.1-user-registration.spec.ts:125:1 › REQ-1.1: reject malformed username, email, or password without signing in
[2026-09-13 13:17:56] [runner] playwright-list.stdout |   REQ-1.2-user-login.spec.ts:13:1 › REQ-1.2: sign in with a valid username and password
[2026-09-13 13:17:56] [runner] playwright-list.stdout |   REQ-1.2-user-login.spec.ts:25:1 › REQ-1.2: sign in with a case-insensitive email and password
[2026-09-13 13:17:56] [runner] playwright-list.stdout |   REQ-1.2-user-login.spec.ts:35:1 › REQ-1.2: reject wrong password and incomplete credentials with the same generic error
[2026-09-13 13:17:56] [runner] playwright-list.stdout |   REQ-1.2-user-login.spec.ts:57:1 › REQ-1.2: reject an unknown account and stay logged out
[2026-09-13 13:17:56] [runner] playwright-list.stdout | Total: 10 tests in 2 files
[2026-09-13 13:17:56] [runner] Starting Playwright test process: npx playwright test --workers=4
[2026-09-13 13:17:57] [runner] playwright-test.stdout | 
[2026-09-13 13:17:57] [runner] playwright-test.stdout | Running 10 tests using 2 workers
[2026-09-13 13:17:57] [runner] playwright-test.stdout | 
[2026-09-13 13:17:57] [runner] playwright-test.stdout | [1A[2K[1/10] REQ-1.2-user-login.spec.ts:13:1 › REQ-1.2: sign in with a valid username and password
[2026-09-13 13:17:57] [runner] playwright-test.stdout | [1A[2K[2/10] REQ-1.1-user-registration.spec.ts:48:1 › REQ-1.1: successfully register a new account and remain signed in
[2026-09-13 13:18:07] [runner] playwright-test.stdout | [1A[2K  1) REQ-1.1-user-registration.spec.ts:48:1 › REQ-1.1: successfully register a new account and remain signed in
[2026-09-13 13:18:07] [runner] playwright-test.stdout | 
[2026-09-13 13:18:07] [runner] playwright-test.stdout |     [31mTest timeout of 10000ms exceeded.[39m
[2026-09-13 13:18:07] [runner] playwright-test.stdout | 
[2026-09-13 13:18:07] [runner] playwright-test.stdout |     Error: locator.click: Target crashed
[2026-09-13 13:18:07] [runner] playwright-test.stdout |     Call log:
[2026-09-13 13:18:07] [runner] playwright-test.stdout |     [2m  - waiting for getByRole('button', { name: /下一步|next step/i })[22m
[2026-09-13 13:18:07] [runner] playwright-test.stdout | 
[2026-09-13 13:18:07] [runner] playwright-test.stdout | 
[2026-09-13 13:18:07] [runner] playwright-test.stdout |        at support/e2e.ts:112
[2026-09-13 13:18:07] [runner] playwright-test.stdout | 
[2026-09-13 13:18:07] [runner] playwright-test.stdout |       110 |   await openRegister(page);
[2026-09-13 13:18:07] [runner] playwright-test.stdout |       111 |   await fillRegistrationFields(page, account);
[2026-09-13 13:18:07] [runner] playwright-test.stdout |     > 112 |   await page.getByRole('button', { name: /下一步|next step/i }).click();
[2026-09-13 13:18:07] [runner] playwright-test.stdout |           |                                                              ^
[2026-09-13 13:18:07] [runner] playwright-test.stdout |       113 | }
[2026-09-13 13:18:07] [runner] playwright-test.stdout |       114 |
[2026-09-13 13:18:07] [runner] playwright-test.stdout |       115 | export async function fillRegistrationFields(page: Page, account: TicketBookingAccount): Promise<void> {
[2026-09-13 13:18:07] [runner] playwright-test.stdout |         at registerAccount (/workspace/tests/support/e2e.ts:112:62)
[2026-09-13 13:18:07] [runner] playwright-test.stdout |         at /workspace/tests/REQ-1.1-user-registration.spec.ts:71:3
[2026-09-13 13:18:07] [runner] playwright-test.stdout | 
[2026-09-13 13:18:07] [runner] playwright-test.stdout | 
[2026-09-13 13:18:08] [runner] playwright-test.stdout | [1A[2K[3/10] REQ-1.1-user-registration.spec.ts:77:1 › REQ-1.1: reject a duplicate username without creating a signed-in session
[2026-09-13 13:18:09] [runner] playwright-test.stdout | [1A[2K[4/10] REQ-1.1-user-registration.spec.ts:89:1 › REQ-1.1: reject duplicate email with a different username
[2026-09-13 13:18:09] [runner] playwright-test.stdout | [1A[2K[5/10] REQ-1.1-user-registration.spec.ts:101:1 › REQ-1.1: reject mismatched passwords without creating a signed-in session
[2026-09-13 13:18:10] [runner] playwright-test.stdout | [1A[2K[6/10] REQ-1.1-user-registration.spec.ts:109:1 › REQ-1.1: reject missing required registration values before creating a session
[2026-09-13 13:18:10] [runner] playwright-test.stdout | [1A[2K[7/10] REQ-1.1-user-registration.spec.ts:125:1 › REQ-1.1: reject malformed username, email, or password without signing in
[2026-09-13 13:18:12] [runner] playwright-test.stdout | [1A[2K  2) REQ-1.2-user-login.spec.ts:13:1 › REQ-1.2: sign in with a valid username and password ─────────
[2026-09-13 13:18:12] [runner] playwright-test.stdout | 
[2026-09-13 13:18:12] [runner] playwright-test.stdout |     [31mTest timeout of 10000ms exceeded.[39m
[2026-09-13 13:18:12] [runner] playwright-test.stdout | 
[2026-09-13 13:18:12] [runner] playwright-test.stdout |     Error: [2mexpect([22m[31mlocator[39m[2m).[22mtoBeVisible[2m([22m[2m)[22m failed
[2026-09-13 13:18:12] [runner] playwright-test.stdout | 
[2026-09-13 13:18:12] [runner] playwright-test.stdout |     Locator:  getByRole('link', { name: /登录|login/i })
[2026-09-13 13:18:12] [runner] playwright-test.stdout |     Expected: visible
[2026-09-13 13:18:12] [runner] playwright-test.stdout |     Received: undefined
[2026-09-13 13:18:12] [runner] playwright-test.stdout | 
[2026-09-13 13:18:12] [runner] playwright-test.stdout |     Call log:
[2026-09-13 13:18:12] [runner] playwright-test.stdout |     [2m  - Expect "toBeVisible" with timeout 10000ms[22m
[2026-09-13 13:18:12] [runner] playwright-test.stdout |     [2m  - waiting for getByRole('link', { name: /登录|login/i })[22m
[2026-09-13 13:18:12] [runner] playwright-test.stdout | 
[2026-09-13 13:18:12] [runner] playwright-test.stdout | 
[2026-09-13 13:18:12] [runner] playwright-test.stdout |        at support/e2e.ts:63
[2026-09-13 13:18:12] [runner] playwright-test.stdout | 
[2026-09-13 13:18:12] [runner] playwright-test.stdout |       61 | export async function signOut(page: Page): Promise<void> {
[2026-09-13 13:18:12] [runner] playwright-test.stdout |       62 |   await page.getByRole('link', { name: /退出登录|sign out/i }).click();
[2026-09-13 13:18:12] [runner] playwright-test.stdout |     > 63 |   await expect(page.getByRole('link', { name: /登录|login/i })).toBeVisible();
[2026-09-13 13:18:12] [runner] playwright-test.stdout |          |                                                               ^
[2026-09-13 13:18:12] [runner] playwright-test.stdout |       64 | }
[2026-09-13 13:18:12] [runner] playwright-test.stdout |       65 |
[2026-09-13 13:18:12] [runner] playwright-test.stdout |       66 | export async function fillLabeledValue(page: Page, label: RegExp | string, value: string): Promise<void> {
[2026-09-13 13:18:12] [runner] playwright-test.stdout |         at signOut (/workspace/tests/support/e2e.ts:63:63)
[2026-09-13 13:18:12] [runner] playwright-test.stdout |         at /workspace/tests/REQ-1.2-user-login.spec.ts:17:3
[2026-09-13 13:18:12] [runner] playwright-test.stdout | 
[2026-09-13 13:18:12] [runner] playwright-test.stdout | 
[2026-09-13 13:18:13] [runner] playwright-test.stdout | [1A[2K[8/10] REQ-1.2-user-login.spec.ts:25:1 › REQ-1.2: sign in with a case-insensitive email and password
[2026-09-13 13:18:13] [runner] playwright-test.stdout | [1A[2K[9/10] REQ-1.2-user-login.spec.ts:35:1 › REQ-1.2: reject wrong password and incomplete credentials with the same generic error
[2026-09-13 13:18:14] [runner] playwright-test.stdout | [1A[2K[10/10] REQ-1.2-user-login.spec.ts:57:1 › REQ-1.2: reject an unknown account and stay logged out
[2026-09-13 13:18:15] [runner] playwright-test.stdout | [1A[2K  2 failed
[2026-09-13 13:18:15] [runner] playwright-test.stdout |     REQ-1.1-user-registration.spec.ts:48:1 › REQ-1.1: successfully register a new account and remain signed in
[2026-09-13 13:18:15] [runner] playwright-test.stdout |     REQ-1.2-user-login.spec.ts:13:1 › REQ-1.2: sign in with a valid username and password ──────────
[2026-09-13 13:18:15] [runner] playwright-test.stdout |   8 passed (18.2s)
[2026-09-13 13:18:15] [runner] Stopping process template application server
[2026-09-13 13:18:20 UTC] [backend] Container exited with result={'StatusCode': 1}
[2026-09-13 13:18:20 UTC] [backend] Collected container logs: stdout_bytes=0, stderr_bytes=0
[2026-09-13 13:18:20 UTC] [backend] Parsed Playwright report at /var/lib/arcbench/executor-workspaces/c05bdf4129e16ebbaa9c7dc0483c4a27/709788da672e/generation-1/workspace/template/.arc/playwright-report.json: {'passed': 8, 'failed': 2, 'score': 80.0, 'test_pass_rate': 80.0, 'feature_implemented_count': 0, 'feature_total_count': 2, 'feature_implementation_rate': 0.0, 'tests': [{'name': 'REQ-1.1: successfully register a new account and remain signed in', 'status': 'timedOut', 'passed': False, 'duration_ms': 10011, 'error': '\x1b[31mTest timeout of 10000ms exceeded.\x1b[39m', 'file': 'REQ-1.1-user-registration.spec.ts', 'req_id': None, 'scenario_id': None}, {'name': 'REQ-1.1: reject a duplicate username without creating a signed-in session', 'status': 'passed', 'passed': True, 'duration_ms': 787, 'error': None, 'file': 'REQ-1.1-user-registration.spec.ts', 'req_id': None, 'scenario_id': None}, {'name': 'REQ-1.1: reject duplicate email with a different username', 'status': 'passed', 'passed': True, 'duration_ms': 670, 'error': None, 'file': 'REQ-1.1-user-registration.spec.ts', 'req_id': None, 'scenario_id': None}, {'name': 'REQ-1.1: reject mismatched passwords without creating a signed-in session', 'status': 'passed', 'passed': True, 'duration_ms': 362, 'error': None, 'file': 'REQ-1.1-user-registration.spec.ts', 'req_id': None, 'scenario_id': None}, {'name': 'REQ-1.1: reject missing required registration values before creating a session', 'status': 'passed', 'passed': True, 'duration_ms': 454, 'error': None, 'file': 'REQ-1.1-user-registration.spec.ts', 'req_id': None, 'scenario_id': None}, {'name': 'REQ-1.1: reject malformed username, email, or password without signing in', 'status': 'passed', 'passed': True, 'duration_ms': 946, 'error': None, 'file': 'REQ-1.1-user-registration.spec.ts', 'req_id': None, 'scenario_id': None}, {'name': 'REQ-1.2: sign in with a valid username and password', 'status': 'timedOut', 'passed': False, 'duration_ms': 15015, 'error': '\x1b[31mTest timeout of 10000ms exceeded.\x1b[39m', 'file': 'REQ-1.2-user-login.spec.ts', 'req_id': None, 'scenario_id': None}, {'name': 'REQ-1.2: sign in with a case-insensitive email and password', 'status': 'passed', 'passed': True, 'duration_ms': 630, 'error': None, 'file': 'REQ-1.2-user-login.spec.ts', 'req_id': None, 'scenario_id': None}, {'name': 'REQ-1.2: reject wrong password and incomplete credentials with the same generic error', 'status': 'passed', 'passed': True, 'duration_ms': 658, 'error': None, 'file': 'REQ-1.2-user-login.spec.ts', 'req_id': None, 'scenario_id': None}, {'name': 'REQ-1.2: reject an unknown account and stay logged out', 'status': 'passed', 'passed': True, 'duration_ms': 731, 'error': None, 'file': 'REQ-1.2-user-login.spec.ts', 'req_id': None, 'scenario_id': None}]}
[2026-09-13 13:18:21 UTC] [backend] Meter usage captured: tokens=339884, cost=0.514463 CNY
[2026-09-13 13:18:21 UTC] [backend] Submission finalized with status=FAILED, score=80.0
[2026-09-13 13:18:21 UTC] [backend] Removing container arcbench-709788da672e-g1
[2026-09-13 13:18:21 UTC] [backend] Container removed
